ccID,X,Y,StreamID,BasinID,Elevation,DrainageArea,DownstreamDistance,Slope,R2,ksn,FlowDistance_Catchment,segmentLocation,dSlopeToPrevSegment,DFSI,ccLength
1_49_0.0,830697.0031153582,7257482.996057859,49,1,2677.5,9567.0,2.9944549863844623,0.5825727795955153,0.9984447684136278,19.696,10543.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830679.003759295,7257401.999267779,49,1,2630.6,19071.0,95.6974518312376,0.3583664355086418,0.9956274968796628,19.666,10450.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830573.9975217241,7257294.004441583,49,1,2568.2,120480.0,271.8296764417005,0.2027435568191073,0.868161381556883,18.788,10274.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830679.0001718651,7257389.9992801985,49,1,2627.6,20070.0,108.94478386481754,0.3388877681163494,0.997139142103194,19.694,10438.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830661.0051587882,7257357.002672443,49,1,2614.0,21555.0,149.40423584687306,0.3239989910425679,0.9991343712746776,19.646,10398.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830640.0042126705,7257330.000372846,49,1,2603.0,22941.0,186.8721553081241,0.2861061055423825,0.9976600816898508,19.667,10360.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830643.0026425744,7257333.000738467,49,1,2603.7,22932.0,182.6233772868006,0.2883003061066246,0.9976280271815428,19.755,10365.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830646.0000492976,7257332.995565122,49,1,2604.3,22635.0,178.3815880710799,0.2917798892479971,0.9975199549958648,19.702,10368.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830648.9984812203,7257335.995929654,49,1,2605.6,22491.0,175.3841768834302,0.2922915552819142,0.9973704819572408,19.698,10372.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830651.9969144254,7257338.996293671,49,1,2607.0,22482.0,171.14238701135545,0.2901020319146212,0.9975720540226356,19.678,10376.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830654.9953489127,7257341.996657174,49,1,2608.3,21870.0,166.90059659647287,0.2901665938732417,0.9974452530567348,19.714,10380.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830658.0039056903,7257344.996777996,49,1,2609.3,21861.0,162.6588056395231,0.2950165409172746,0.997691100571646,19.712,10384.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830658.0049323358,7257348.0023167,49,1,2610.3,21789.0,158.4100247752338,0.303378478815245,0.9986072429448596,19.715,10387.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830657.9965990849,7257354.002551948,49,1,2612.5,21636.0,152.4097747045982,0.3199628072674928,0.9991908208243662,19.695,10393.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830660.9957994286,7257359.997369052,49,1,2614.7,21474.0,145.15545314176987,0.3275790474122304,0.9991501076229512,19.809,10401.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830573.9982667805,7257296.998894128,49,1,2568.6,120400.0,268.82413942880004,0.260725790916126,0.8558322480509867,18.9,10277.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830660.9968262003,7257363.002907775,49,1,2615.5,21258.0,142.1607419076041,0.3328471869670148,0.999203070335198,19.711,10404.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830664.0053882827,7257366.003027881,49,1,2616.8,21168.0,139.15520300878634,0.3408074297355373,0.9989879730448584,19.718,10408.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830667.0038306233,7257369.003389642,49,1,2618.3,20997.0,134.9064188945296,0.3419839296199832,0.9990325416952958,19.708,10412.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830667.0045931612,7257371.997844187,49,1,2619.7,20745.0,130.66462361805804,0.3407544271936329,0.9989764845689088,19.671,10415.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830670.0030373286,7257374.998205496,49,1,2621.1,20619.0,127.67016897599902,0.3390175243137222,0.9988065406383626,19.692,10419.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830673.0014827799,7257377.998566293,49,1,2622.5,20538.0,123.42837272770174,0.3383315626715045,0.9987023473321386,19.675,10424.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830673.0025115251,7257381.004105247,49,1,2623.5,20340.0,119.18657593420606,0.3352922972850594,0.998074068507418,19.746,10427.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830673.0032749423,7257383.998559896,49,1,2624.7,20223.0,116.1810368046768,0.3338441685287743,0.9979872697689256,19.586,10430.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830676.0017227633,7257386.998920304,49,1,2626.6,20160.0,113.1865820580856,0.3369413346505189,0.9974615483828746,19.695,10434.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830679.00196579,7257395.999274008,49,1,2629.1,19413.0,101.69744589500829,0.3435800311438662,0.9967927231587312,19.663,10444.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830633.9972357196,7257323.999882217,49,1,2600.6,22959.0,195.35573102133583,0.298264454550362,0.9963887743260196,19.644,10352.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830630.998809665,7257320.999515054,49,1,2598.8,22968.0,199.59751806179847,0.3070881845081933,0.9953831106589746,19.744,10348.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830628.0003848942,7257317.999147378,49,1,2597.1,23184.0,202.5949254724339,0.3128126996039376,0.9955663574312088,19.471,10343.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830573.9992768858,7257300.00443095,49,1,2568.6,120350.0,265.82968679162246,0.3307933638553925,0.8773336837133651,18.836,10280.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830576.9966744502,7257299.999271743,49,1,2568.9,24273.0,262.8241498002128,0.4039291969053813,0.9116114312927442,19.825,10283.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830580.0044582302,7257300.004954062,49,1,2570.3,24264.0,259.8267477956608,0.4586223373632397,0.9374202856844916,19.74,10286.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830583.001855972,7257299.999793556,49,1,2571.9,24255.0,256.8189586481424,0.5056463392230647,0.9568422382928318,19.69,10289.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830585.9992538013,7257299.994632401,49,1,2573.7,24246.0,253.821556464052,0.5486007499139746,0.9716568558866842,19.735,10292.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830588.9969168813,7257300.000554884,49,1,2577.8,24237.0,250.82415419130143,0.5691393410716046,0.9804444342866786,19.708,10295.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830592.0044358546,7257299.995150307,49,1,2580.4,24228.0,247.8264852607879,0.5729547460033367,0.9825725182264669,19.602,10298.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830595.0020991163,7257300.001071491,49,1,2582.5,24219.0,244.8189614314033,0.5630288930027697,0.9802565580637156,19.609,10301.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830597.9994972972,7257299.995907737,49,1,2584.0,24201.0,241.8212923217324,0.540103208019785,0.9761602806627953,19.737,10304.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830600.9971607383,7257300.001827623,49,1,2584.8,24147.0,238.82388969293115,0.5093345796313211,0.9743617546205094,19.671,10307.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830604.004680064,7257299.996420438,49,1,2586.3,24093.0,235.82622040642863,0.4709464994324047,0.9744541928822786,19.726,10310.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830607.002343687,7257300.002339024,49,1,2588.2,24084.0,232.81869621996825,0.4242945079691515,0.9772935785404993,19.648,10313.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830610.0007600274,7257303.002710361,49,1,2588.9,24075.0,229.8210267541926,0.3794793813961843,0.9891927865315232,19.742,10317.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830612.9981592954,7257302.997543431,49,1,2589.4,24039.0,225.5792430833584,0.3561430122423986,0.9941612521214644,19.681,10320.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830615.9965776524,7257305.997913677,49,1,2591.0,23814.0,222.58183936199976,0.3452279232440899,0.9964388255800471,19.682,10325.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830619.0051182713,7257308.998041267,49,1,2593.0,23778.0,218.3400550371232,0.3405427403419357,0.9969981335999472,19.725,10329.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830618.9960167375,7257312.003821285,49,1,2594.5,23697.0,214.0912808364833,0.3357147326469611,0.9970363122238396,19.661,10332.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830622.0045591888,7257315.003948424,49,1,2595.7,23625.0,211.0854870378784,0.3248067134538036,0.9968273656413922,19.71,10336.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830625.0029819419,7257318.0043171905,49,1,2596.3,23571.0,206.836711858028,0.3154621632713973,0.9960650543770356,19.72,10340.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830636.9956630562,7257327.000248866,49,1,2602.0,22950.0,191.11394343633893,0.2894088468435596,0.9974260873973262,19.706,10356.0,1.0,,0.09075403709903673,287.54847854207605
1_49_0.0,830657.9955726482,7257350.997013265,49,1,2611.4,21735.0,155.40448589601695,0.313630788183845,0.999149580575572,19.706,10390.0,1.0,,0.09075403709903673,287.54847854207605
3_4_1.0,827691.0045336653,7257731.998965038,4,3,2823.8,14256.0,209.2294124051232,1.1807849633177858,0.9972620480163952,47.826,427.23,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827711.9991235088,7257753.0053008385,4,3,2784.6,14319.0,238.9205415457286,1.092202653380264,0.9886819590953734,47.703,397.53,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827709.0013384067,7257750.004362987,4,3,2790.1,14310.0,234.68682331386907,1.152744457605552,0.9929691665485196,47.662,401.77,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827706.0035545854,7257747.003424622,4,3,2795.5,14301.0,230.44508504932767,1.1992366694015246,0.996093820310052,47.792,406.01,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827702.9956509889,7257744.002725711,4,3,2800.8,14292.0,226.2033473262657,1.2320320868084147,0.9983396520825158,47.83,410.26,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827699.9978697343,7257741.001786314,4,3,2806.6,14283.0,221.95462069343944,1.2449750004537732,0.9990821256714628,47.733,414.5,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827697.000089762,7257738.000846404,4,3,2812.8,14274.0,217.7128840543198,1.2384338373878148,0.998790135224527,47.568,418.74,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827694.0023110731,7257734.999905978,4,3,2818.7,14265.0,213.47114795840693,1.214301881780091,0.9980138507155224,47.834,422.99,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827687.9966364943,7257728.998263543,4,3,2828.5,14247.0,204.98767739282252,1.1404308100698204,0.996360649337926,47.787,431.47,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827684.9988616533,7257725.997321574,4,3,2833.4,14238.0,200.73895348437105,1.098567917244908,0.9957864338643542,47.771,435.71,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827714.9966470839,7257755.995154093,4,3,2779.2,14328.0,243.1692703562991,1.023037620536671,0.9846156875016918,47.809,393.29,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
3_4_1.0,827718.0045558191,7257758.995850936,4,3,2774.6,14337.0,247.41101024675936,0.9409343498975964,0.9804128128909456,47.822,389.04,2.0,0.2801000974922031,0.08896681127436912,57.774099596551714
1_129_1.0,830775.0011906462,7256991.000174906,129,1,2379.6,19530.0,57.41616398072188,1.0773479590454131,0.9934457807662694,55.428,9184.9,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830781.0051842501,7256987.995052783,129,1,2372.9,19674.0,64.66358372905691,1.2125881509135472,0.9885348535886708,55.595,9177.6,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830777.9977274558,7256988.000506068,129,1,2375.7,19593.0,60.42362571907941,1.1465301852599497,0.9904965619261912,55.199,9180.6,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830796.000909559,7256982.001996331,129,1,2347.2,20115.0,82.14617222053384,1.3871909713586072,0.9935237827038144,55.607,9160.1,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830772.0038541338,7256991.00538453,129,1,2382.7,19467.0,53.17620572718869,1.0098122742055318,0.9959359963493464,55.809,9187.9,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830786.998252804,7256981.995711243,129,1,2365.2,19692.0,71.90114749418007,1.3282302619349922,0.9902513835069362,55.708,9169.1,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830784.0017191842,7256984.995382415,129,1,2369.3,19683.0,68.90354137942974,1.281248201448612,0.9887374528100948,55.488,9173.4,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830789.995853169,7256982.001582457,129,1,2360.4,19818.0,74.90860828758494,1.3582145250870767,0.99169729019178,55.263,9166.1,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830807.9979518305,7256972.997511956,129,1,2325.2,20583.0,96.63115185505912,1.2300712791211028,0.981044299055364,55.324,9144.4,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830805.0014243925,7256975.997188439,129,1,2329.2,20493.0,93.63354706396552,1.321344162976726,0.9879054630409844,55.57,9148.6,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830802.0048956439,7256978.996864116,129,1,2335.0,20430.0,89.39359002548343,1.3788033426789428,0.992866888038902,55.501,9152.9,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830793.0033090133,7256981.996126418,129,1,2353.6,19953.0,77.90621458046348,1.3787315951888268,0.9928671753038982,55.545,9163.1,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830810.9955508811,7256973.003378404,129,1,2322.6,20907.0,99.6386113217492,1.1087794138398972,0.9741427118702488,55.677,9141.4,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_1.0,830798.9974401864,7256979.002322184,129,1,2340.0,20322.0,85.15363263077352,1.3910040227642049,0.9936623513505596,55.368,9155.9,2.0,0.5108328515158411,0.08895889494074782,57.773062906449816
1_129_0.0,830733.0045795862,7257018.00196773,129,1,2421.2,9072.0,4.239960900969035,0.6262435514168344,0.9964421369672132,55.499,9238.0,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830747.9982371903,7257005.997885353,129,1,2407.7,18027.0,24.211806325351866,0.6969166603747257,0.9925714704680144,55.453,9218.1,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830742.0051420085,7257011.997206767,129,1,2414.1,17847.0,15.72455691367741,0.6369743905547436,0.9969044566990546,55.518,9226.6,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830745.0016902547,7257008.997546462,129,1,2411.4,17973.0,19.96451685556339,0.6632140398233023,0.9952221285270934,55.645,9222.3,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830756.9998459816,7257002.998655258,129,1,2403.2,18900.0,33.20436878462338,0.8018619306509663,0.9901321529412328,55.439,9207.8,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830751.0049035763,7257002.997981174,129,1,2406.0,18414.0,27.20941591646892,0.7321860773648615,0.9904059392067917,55.459,9213.8,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830754.0025074014,7257003.003860692,129,1,2405.0,18423.0,30.20675901676773,0.7601238405832139,0.9898393401011206,55.609,9210.8,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830759.9974499859,7257003.004533481,129,1,2400.2,18972.0,37.45165824290545,0.8384163371258577,0.9910816616149354,55.581,9204.8,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830766.0006546909,7256997.004960622,129,1,2392.3,19116.0,45.9315763103077,0.9049138825803994,0.9947195566277648,55.67,9196.3,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830768.9971946902,7256994.00529412,129,1,2387.5,19125.0,50.17886468737764,0.9450345510582144,0.9959027224508809,55.575,9192.1,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830738.9984716737,7257014.997108519,129,1,2417.0,17775.0,11.484596614896002,0.6206392655033302,0.9971750054291112,55.018,9230.8,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830763.0041133785,7257000.004626318,129,1,2396.6,19026.0,41.69161745566947,0.872254284101324,0.9927464728418576,55.924,9200.6,1.0,,0.066047538945887,54.84929173261903
1_129_0.0,830736.0011310235,7257015.002309762,129,1,2418.8,13761.0,7.237306063968536,0.6124407259923332,0.9965789833766172,55.003,9233.8,1.0,,0.066047538945887,54.84929173261903
1_87_0.0,831287.9983426778,7257473.998824576,87,1,2583.8,9972.0,38.18351456935757,0.807756685840885,0.993994434542288,36.108,9883.4,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831290.9969581987,7257476.999068694,87,1,2587.9,9963.0,33.94168062600105,0.8402977072437756,0.996727261778028,36.151,9887.7,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831293.9955750032,7257479.999312296,87,1,2591.8,9954.0,29.6998461394428,0.8614933897330621,0.9980173787387526,36.106,9891.9,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831297.0043142517,7257482.999312762,87,1,2595.8,9945.0,25.45801111042452,0.8818469044154464,0.9990545841417258,36.216,9896.2,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831300.0029336229,7257485.999555336,87,1,2599.9,9936.0,21.20918601877465,0.8931825983111683,0.9992530835773232,36.051,9900.4,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831303.0015542763,7257488.9997974,87,1,2603.9,9927.0,16.967349902529474,0.9063524361445446,0.9995138705427145,36.132,9904.6,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831306.0001762107,7257492.000038949,87,1,2607.8,9918.0,12.72551324085834,0.9190516361774432,0.9997511614451768,36.351,9908.9,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831308.9987994285,7257495.000279984,87,1,2611.5,9261.0,8.483676037959736,0.9227233707762844,0.9996896183059676,36.15,9913.1,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831311.9974239285,7257498.000520507,87,1,2614.8,9252.0,4.241838290705331,0.9169547991405528,0.9996169594298214,36.134,9917.4,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831282.0011154801,7257467.998334802,87,1,2577.5,9990.0,46.66718082572732,0.7141043208467908,0.9865618895367508,36.2,9874.9,1.0,,0.06369763402945283,54.55791105019208
1_87_0.0,831284.9997284379,7257470.998579945,87,1,2580.4,9981.0,42.4253479692662,0.769616691588248,0.991777867403364,36.08,9879.2,1.0,,0.06369763402945283,54.55791105019208
1_121_0.0,829199.9980618242,7257231.004858024,121,1,2151.9,1108500.0,178.567482062717,0.3206177812275583,0.9858213398911004,108.05,9250.3,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829197.0004553527,7257230.99863651,121,1,2152.6,1108100.0,174.3257616731763,0.3146820036679605,0.9871024313858294,107.59,9253.3,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829163.995712488,7257218.997542692,121,1,2166.1,1105000.0,136.35643335234172,0.3757580744156013,0.9900909141135574,108.33,9291.3,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829167.0034361696,7257219.003529977,121,1,2164.8,1105700.0,140.5981507763595,0.3789320688597822,0.9893001250834904,109.04,9288.3,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829170.0014834526,7257222.00417644,121,1,2163.1,1106100.0,143.59549439071117,0.3795008120809411,0.9888976089273626,108.19,9284.1,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829172.9988231317,7257221.999319391,121,1,2162.1,1106200.0,146.59310466500364,0.3795671202897777,0.988646037827368,105.53,9281.1,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829175.9964269393,7257222.005545884,121,1,2160.8,1106300.0,149.60056963963422,0.3792346318149047,0.9886185640692404,109.34,9278.1,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829179.0038875906,7257222.000446444,121,1,2159.2,1106300.0,153.84228794747193,0.3748730247224694,0.9864080728760783,108.59,9275.1,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829182.0019383715,7257225.001090662,121,1,2156.3,1106700.0,156.83963256417758,0.357551897035166,0.981166932712664,108.46,9270.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829232.9967433052,7257264.000307345,121,1,2133.6,1110700.0,225.2394021164785,0.2680637364114094,0.959215344761091,9.8618,9203.7,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829229.9986729007,7257260.99967212,121,1,2134.9,1110700.0,220.9906865619077,0.2981677279631362,0.971347382526582,10.13,9207.9,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829227.0006037772,7257257.999036383,121,1,2137.0,1110700.0,216.7489607456497,0.3271071282243263,0.9797110681509262,9.9837,9212.2,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829224.0025359362,7257254.998400132,121,1,2138.1,1110700.0,212.507235471819,0.3520824123722456,0.9865663959108956,9.9551,9216.4,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829221.0044693775,7257251.997763367,121,1,2139.6,1110600.0,208.26551074140252,0.3686849223844987,0.9919821575444012,10.1,9220.6,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829217.9962832821,7257248.997367207,121,1,2142.0,1109300.0,204.0237865536589,0.3800276545075167,0.995713983015858,10.255,9224.9,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829214.9982192905,7257245.996729411,121,1,2143.9,1109300.0,199.7750737245872,0.3824322851549143,0.9965366153261934,10.171,9229.1,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829212.0001565826,7257242.996091103,121,1,2145.4,1109000.0,195.5333506220217,0.3763486837198165,0.9944194964942292,10.355,9233.4,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829209.0020951557,7257239.995452279,121,1,2147.1,1108700.0,191.29162806435065,0.360637435948654,0.9903251073322245,10.05,9237.6,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829184.9992790488,7257224.996231087,121,1,2155.3,1106700.0,159.83724384102808,0.3378108104786441,0.9802118168454036,108.08,9267.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829187.9968838642,7257225.002455054,121,1,2154.4,1106800.0,162.84470982135974,0.3271583744689065,0.9817590755175662,108.67,9264.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829236.0049358269,7257267.000700922,121,1,2133.1,1110700.0,228.23675741251125,0.231433713073731,0.9402123442503414,10.192,9199.4,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829206.0040350109,7257236.994812941,121,1,2149.2,1108700.0,187.0499060471281,0.3428307648352311,0.9872488569353096,108.32,9241.9,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829202.9961194037,7257234.005498392,121,1,2150.9,1108600.0,182.80818457249416,0.3288120604452321,0.9846763563008613,108.2,9246.1,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829191.0043455169,7257224.99735308,121,1,2154.0,1107900.0,167.08642901046997,0.320340436128886,0.9836555490080272,108.49,9261.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829194.0023997929,7257227.997995051,121,1,2153.3,1108000.0,171.32814874529544,0.3161129052880116,0.985550356546794,108.04,9257.6,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829062.0021540632,7257168.003929371,121,1,2232.5,9000.0,2.9944163356350955,0.6235569306990341,0.9441681031080408,39.658,9424.7,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829089.0042875058,7257194.998334942,121,1,2206.6,1089200.0,47.69567291908749,0.6731268633960977,0.9780188121447874,107.8,9381.2,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829062.0025767989,7257170.998345677,121,1,2229.2,9225.0,7.236122916643101,0.5474268081114366,0.9239539742435348,38.759,9421.7,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829152.004684724,7257212.99487027,121,1,2169.3,1103200.0,121.86792824674323,0.4044422942649924,0.9877762128066964,108.71,9305.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829119.0002998132,7257201.004762293,121,1,2187.6,1092100.0,81.41863733668863,0.3264336758292127,0.9822775021146511,108.92,9346.2,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829121.9976334637,7257200.99991578,121,1,2186.7,1092300.0,85.6658953244869,0.3312320954666404,0.9800750858839392,109.28,9343.2,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829125.0046526676,7257198.000409834,121,1,2185.5,1092700.0,88.66323242175103,0.3513247340605943,0.9770905507340272,108.43,9339.0,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829128.0019858443,7257197.995561949,121,1,2184.6,1092700.0,91.66083617569568,0.3802585825384534,0.9779340792723096,107.04,9336.0,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829130.9995831125,7257198.0017976,121,1,2183.7,1101600.0,94.65817344886928,0.4138765808199544,0.9834786759816708,109.28,9333.0,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829133.9969164631,7257197.996948415,121,1,2182.5,1101600.0,98.90687575547942,0.4396619251819758,0.9912390948358536,108.09,9330.0,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829137.0050725888,7257200.997359723,121,1,2180.0,1101700.0,101.90448042683366,0.4443595872746086,0.9935000979103892,108.21,9325.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829140.0026707783,7257201.003593499,121,1,2178.0,1102000.0,106.1461942524802,0.435568634411769,0.9914086952953428,107.29,9322.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829143.0007081493,7257204.004244778,121,1,2175.8,1102800.0,110.38790862161312,0.4308103556502627,0.9904623969343052,108.19,9318.5,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829145.9987468037,7257207.004895544,121,1,2173.8,1102800.0,114.6296235334922,0.4256633253586947,0.9894467972569138,108.38,9314.3,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829097.9976692072,7257200.994815035,121,1,2196.4,1089500.0,59.176433595000766,0.666501781480707,0.9748838255488826,108.49,9369.7,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829065.0005895332,7257173.99901133,121,1,2224.3,9504.0,11.477830040306376,0.474538877397831,0.9009668473991428,39.461,9417.4,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829155.0022859559,7257213.001101089,121,1,2168.7,1104100.0,126.10964435624042,0.389782487608558,0.9884490683690852,108.22,9302.8,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829113.0053687787,7257201.003369184,121,1,2188.9,1091800.0,75.42369571729104,0.3698681386189254,0.9584978958939272,107.72,9352.2,1.0,,0.05795222359673069,241.03213660474617
1_121_0.0,829158.0003291952,7257216.001749733,121,1,2168.4,1104800.0,130.3513610094726,0.3755737346687663,0.9909934719012772,109.79,9298.5,1.0,,0.05795222359673069,241.03213660474617
